id,station,gridblock,timestamp,latitude,longitude,polyCoords,timeOfDay,day,temp,windSpeed,windDirection,icon,shortForecast,longForecast
826,LWX,"114,40",2018-03-16:12:00:00,38.17556737,-76.63266036,"[[38.188071737849, -76.644754439951], [38.166061954469, -76.648568089014], [38.163061469801, -76.620569125126], [38.185070920097, -76.616749800759], [38.188071737849, -76.644754439951]]",This Afternoon,3/16/2018,47,26 mph,NW,https://api.weather.gov/icons/land/day/wind_few?size=medium,Sunny,"Sunny, with a high near 47. Northwest wind around 26 mph, with gusts as high as 39 mph."
827,LWX,"114,40",2018-03-16:12:00:00,38.17556737,-76.63266036,"[[38.188071737849, -76.644754439951], [38.166061954469, -76.648568089014], [38.163061469801, -76.620569125126], [38.185070920097, -76.616749800759], [38.188071737849, -76.644754439951]]",Tonight,3/16/2018,30,8 to 28 mph,NW,https://api.weather.gov/icons/land/night/wind_few?size=medium,Mostly Clear,"Mostly clear, with a low around 30. Northwest wind 8 to 28 mph, with gusts as high as 39 mph."
828,LWX,"114,40",2018-03-16:12:00:00,38.17556737,-76.63266036,"[[38.188071737849, -76.644754439951], [38.166061954469, -76.648568089014], [38.163061469801, -76.620569125126], [38.185070920097, -76.616749800759], [38.188071737849, -76.644754439951]]",Saturday,3/17/2018,44,6 to 9 mph,W,"https://api.weather.gov/icons/land/day/sct/rain,80?size=medium",Mostly Sunny then Light Rain,"Rain after 3pm. Mostly sunny, with a high near 44. West wind 6 to 9 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
829,LWX,"114,40",2018-03-16:12:00:00,38.17556737,-76.63266036,"[[38.188071737849, -76.644754439951], [38.166061954469, -76.648568089014], [38.163061469801, -76.620569125126], [38.185070920097, -76.616749800759], [38.188071737849, -76.644754439951]]",Saturday Night,3/17/2018,31,7 to 10 mph,NW,"https://api.weather.gov/icons/land/night/rain,80/bkn,50?size=medium",Light Rain then Mostly Cloudy,"Rain before midnight. Mostly cloudy, with a low around 31. Northwest wind 7 to 10 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
830,LWX,"114,40",2018-03-16:12:00:00,38.17556737,-76.63266036,"[[38.188071737849, -76.644754439951], [38.166061954469, -76.648568089014], [38.163061469801, -76.620569125126], [38.185070920097, -76.616749800759], [38.188071737849, -76.644754439951]]",Sunday,3/18/2018,49,9 mph,N,https://api.weather.gov/icons/land/day/few?size=medium,Sunny,"Sunny, with a high near 49. North wind around 9 mph."
831,LWX,"114,40",2018-03-16:12:00:00,38.17556737,-76.63266036,"[[38.188071737849, -76.644754439951], [38.166061954469, -76.648568089014], [38.163061469801, -76.620569125126], [38.185070920097, -76.616749800759], [38.188071737849, -76.644754439951]]",Sunday Night,3/18/2018,34,3 to 8 mph,W,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 34."
832,LWX,"114,40",2018-03-16:12:00:00,38.17556737,-76.63266036,"[[38.188071737849, -76.644754439951], [38.166061954469, -76.648568089014], [38.163061469801, -76.620569125126], [38.185070920097, -76.616749800759], [38.188071737849, -76.644754439951]]",Monday,3/19/2018,48,3 to 8 mph,NE,https://api.weather.gov/icons/land/day/sct?size=medium,Mostly Sunny,"Mostly sunny, with a high near 48."
833,LWX,"114,40",2018-03-16:12:00:00,38.17556737,-76.63266036,"[[38.188071737849, -76.644754439951], [38.166061954469, -76.648568089014], [38.163061469801, -76.620569125126], [38.185070920097, -76.616749800759], [38.188071737849, -76.644754439951]]",Monday Night,3/19/2018,39,3 to 7 mph,E,"https://api.weather.gov/icons/land/night/bkn,50/rain,50?size=medium",Mostly Cloudy then Chance Light Rain,"A chance of rain after midnight. Mostly cloudy, with a low around 39. Chance of precipitation is 50%."
834,LWX,"114,40",2018-03-16:12:00:00,38.17556737,-76.63266036,"[[38.188071737849, -76.644754439951], [38.166061954469, -76.648568089014], [38.163061469801, -76.620569125126], [38.185070920097, -76.616749800759], [38.188071737849, -76.644754439951]]",Tuesday,3/20/2018,45,7 to 14 mph,E,"https://api.weather.gov/icons/land/day/rain,80?size=medium",Light Rain,"Rain. Cloudy, with a high near 45. Chance of precipitation is 80%."
835,LWX,"114,40",2018-03-16:12:00:00,38.17556737,-76.63266036,"[[38.188071737849, -76.644754439951], [38.166061954469, -76.648568089014], [38.163061469801, -76.620569125126], [38.185070920097, -76.616749800759], [38.188071737849, -76.644754439951]]",Tuesday Night,3/20/2018,36,15 mph,NE,"https://api.weather.gov/icons/land/night/rain,80/snow,80?size=medium",Light Rain then Rain And Snow Likely,"Rain before midnight, then rain and snow likely. Cloudy, with a low around 36. Chance of precipitation is 80%."
836,LWX,"114,40",2018-03-16:12:00:00,38.17556737,-76.63266036,"[[38.188071737849, -76.644754439951], [38.166061954469, -76.648568089014], [38.163061469801, -76.620569125126], [38.185070920097, -76.616749800759], [38.188071737849, -76.644754439951]]",Wednesday,3/21/2018,42,14 mph,N,"https://api.weather.gov/icons/land/day/snow,60?size=medium",Rain And Snow Likely,"Rain and snow likely. Mostly cloudy, with a high near 42. Chance of precipitation is 60%."
837,LWX,"114,40",2018-03-16:12:00:00,38.17556737,-76.63266036,"[[38.188071737849, -76.644754439951], [38.166061954469, -76.648568089014], [38.163061469801, -76.620569125126], [38.185070920097, -76.616749800759], [38.188071737849, -76.644754439951]]",Wednesday Night,3/21/2018,34,12 mph,N,"https://api.weather.gov/icons/land/night/snow,50?size=medium",Chance Rain And Snow then Chance Snow Showers,"A chance of rain and snow before midnight, then a chance of snow showers. Mostly cloudy, with a low around 34. Chance of precipitation is 50%."
838,LWX,"114,40",2018-03-16:12:00:00,38.17556737,-76.63266036,"[[38.188071737849, -76.644754439951], [38.166061954469, -76.648568089014], [38.163061469801, -76.620569125126], [38.185070920097, -76.616749800759], [38.188071737849, -76.644754439951]]",Thursday,3/22/2018,44,10 mph,NW,"https://api.weather.gov/icons/land/day/snow,30?size=medium",Chance Snow Showers,"A chance of snow showers before noon, then a slight chance of rain and snow showers. Partly sunny, with a high near 44. Chance of precipitation is 30%."
839,LWX,"114,40",2018-03-16:12:00:00,38.17556737,-76.63266036,"[[38.188071737849, -76.644754439951], [38.166061954469, -76.648568089014], [38.163061469801, -76.620569125126], [38.185070920097, -76.616749800759], [38.188071737849, -76.644754439951]]",Thursday Night,3/22/2018,34,9 mph,NW,https://api.weather.gov/icons/land/night/snow/bkn?size=medium,Slight Chance Rain And Snow Showers then Mostly Cloudy,"A slight chance of rain and snow showers before midnight. Mostly cloudy, with a low around 34."
840,LWX,"114,45",2018-03-16:12:00:00,38.28559439,-76.6135571,"[[38.298094101163, -76.625661437763], [38.276095296062, -76.629482975352], [38.273093149261, -76.601455610728], [38.29509162297, -76.597628386541], [38.298094101163, -76.625661437763]]",This Afternoon,3/16/2018,47,14 to 17 mph,NW,https://api.weather.gov/icons/land/day/few?size=medium,Sunny,"Sunny, with a high near 47. Northwest wind 14 to 17 mph, with gusts as high as 28 mph. Little or no snow accumulation expected."
841,LWX,"114,45",2018-03-16:12:00:00,38.28559439,-76.6135571,"[[38.298094101163, -76.625661437763], [38.276095296062, -76.629482975352], [38.273093149261, -76.601455610728], [38.29509162297, -76.597628386541], [38.298094101163, -76.625661437763]]",Tonight,3/16/2018,27,3 to 16 mph,NW,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 27. Northwest wind 3 to 16 mph, with gusts as high as 28 mph."
842,LWX,"114,45",2018-03-16:12:00:00,38.28559439,-76.6135571,"[[38.298094101163, -76.625661437763], [38.276095296062, -76.629482975352], [38.273093149261, -76.601455610728], [38.29509162297, -76.597628386541], [38.298094101163, -76.625661437763]]",Saturday,3/17/2018,43,3 to 7 mph,W,"https://api.weather.gov/icons/land/day/sleet,40/sleet,80?size=medium",Chance Sleet,"A chance of sleet and rain and snow after 11am. Partly sunny, with a high near 43. West wind 3 to 7 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
843,LWX,"114,45",2018-03-16:12:00:00,38.28559439,-76.6135571,"[[38.298094101163, -76.625661437763], [38.276095296062, -76.629482975352], [38.273093149261, -76.601455610728], [38.29509162297, -76.597628386541], [38.298094101163, -76.625661437763]]",Saturday Night,3/17/2018,29,6 mph,NW,"https://api.weather.gov/icons/land/night/rain,50/bkn?size=medium",Chance Light Rain then Mostly Cloudy,"A chance of rain before 8pm. Mostly cloudy, with a low around 29. Northwest wind around 6 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
844,LWX,"114,45",2018-03-16:12:00:00,38.28559439,-76.6135571,"[[38.298094101163, -76.625661437763], [38.276095296062, -76.629482975352], [38.273093149261, -76.601455610728], [38.29509162297, -76.597628386541], [38.298094101163, -76.625661437763]]",Sunday,3/18/2018,51,6 mph,NW,https://api.weather.gov/icons/land/day/few?size=medium,Sunny,"Sunny, with a high near 51. Northwest wind around 6 mph."
845,LWX,"114,45",2018-03-16:12:00:00,38.28559439,-76.6135571,"[[38.298094101163, -76.625661437763], [38.276095296062, -76.629482975352], [38.273093149261, -76.601455610728], [38.29509162297, -76.597628386541], [38.298094101163, -76.625661437763]]",Sunday Night,3/18/2018,31,1 to 5 mph,W,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 31."
846,LWX,"114,45",2018-03-16:12:00:00,38.28559439,-76.6135571,"[[38.298094101163, -76.625661437763], [38.276095296062, -76.629482975352], [38.273093149261, -76.601455610728], [38.29509162297, -76.597628386541], [38.298094101163, -76.625661437763]]",Monday,3/19/2018,50,5 mph,NE,https://api.weather.gov/icons/land/day/sct?size=medium,Mostly Sunny,"Mostly sunny, with a high near 50."
847,LWX,"114,45",2018-03-16:12:00:00,38.28559439,-76.6135571,"[[38.298094101163, -76.625661437763], [38.276095296062, -76.629482975352], [38.273093149261, -76.601455610728], [38.29509162297, -76.597628386541], [38.298094101163, -76.625661437763]]",Monday Night,3/19/2018,37,3 to 7 mph,E,"https://api.weather.gov/icons/land/night/rain,50?size=medium",Chance Light Rain,"A chance of rain after 8pm. Mostly cloudy, with a low around 37. Chance of precipitation is 50%."
848,LWX,"114,45",2018-03-16:12:00:00,38.28559439,-76.6135571,"[[38.298094101163, -76.625661437763], [38.276095296062, -76.629482975352], [38.273093149261, -76.601455610728], [38.29509162297, -76.597628386541], [38.298094101163, -76.625661437763]]",Tuesday,3/20/2018,45,6 to 14 mph,NE,"https://api.weather.gov/icons/land/day/rain,80?size=medium",Light Rain,"Rain. Cloudy, with a high near 45. Chance of precipitation is 80%."
849,LWX,"114,45",2018-03-16:12:00:00,38.28559439,-76.6135571,"[[38.298094101163, -76.625661437763], [38.276095296062, -76.629482975352], [38.273093149261, -76.601455610728], [38.29509162297, -76.597628386541], [38.298094101163, -76.625661437763]]",Tuesday Night,3/20/2018,34,14 mph,NE,"https://api.weather.gov/icons/land/night/snow,80/snow,60?size=medium",Rain And Snow Likely,"Rain before 8pm, then rain and snow likely. Cloudy, with a low around 34. Chance of precipitation is 80%."
850,LWX,"114,45",2018-03-16:12:00:00,38.28559439,-76.6135571,"[[38.298094101163, -76.625661437763], [38.276095296062, -76.629482975352], [38.273093149261, -76.601455610728], [38.29509162297, -76.597628386541], [38.298094101163, -76.625661437763]]",Wednesday,3/21/2018,41,12 mph,N,"https://api.weather.gov/icons/land/day/snow,60/snow,50?size=medium",Rain And Snow Likely,"Rain and snow likely. Mostly cloudy, with a high near 41. Chance of precipitation is 60%."
851,LWX,"114,45",2018-03-16:12:00:00,38.28559439,-76.6135571,"[[38.298094101163, -76.625661437763], [38.276095296062, -76.629482975352], [38.273093149261, -76.601455610728], [38.29509162297, -76.597628386541], [38.298094101163, -76.625661437763]]",Wednesday Night,3/21/2018,31,10 mph,N,"https://api.weather.gov/icons/land/night/snow,50/snow,30?size=medium",Chance Rain And Snow then Chance Snow Showers,"A chance of rain and snow before 8pm, then a chance of snow showers. Mostly cloudy, with a low around 31. Chance of precipitation is 50%."
852,LWX,"114,45",2018-03-16:12:00:00,38.28559439,-76.6135571,"[[38.298094101163, -76.625661437763], [38.276095296062, -76.629482975352], [38.273093149261, -76.601455610728], [38.29509162297, -76.597628386541], [38.298094101163, -76.625661437763]]",Thursday,3/22/2018,45,9 mph,NW,"https://api.weather.gov/icons/land/day/snow,30/snow?size=medium",Chance Snow Showers,"A chance of snow showers before 8am, then a slight chance of rain and snow showers. Partly sunny, with a high near 45. Chance of precipitation is 30%."
853,LWX,"114,45",2018-03-16:12:00:00,38.28559439,-76.6135571,"[[38.298094101163, -76.625661437763], [38.276095296062, -76.629482975352], [38.273093149261, -76.601455610728], [38.29509162297, -76.597628386541], [38.298094101163, -76.625661437763]]",Thursday Night,3/22/2018,32,9 mph,NW,https://api.weather.gov/icons/land/night/rain_showers/bkn?size=medium,Slight Chance Rain Showers then Mostly Cloudy,"A slight chance of rain showers before 8pm. Mostly cloudy, with a low around 32."
854,LWX,"114,68",2018-03-16:12:00:00,38.7910226,-76.52516741,"[[38.803503411031, -76.537318590409], [38.781549905467, -76.541177844592], [38.778540221861, -76.513019101299], [38.800493403757, -76.509154106482], [38.803503411031, -76.537318590409]]",This Afternoon,3/16/2018,45,20 mph,NW,https://api.weather.gov/icons/land/day/sct?size=medium,Mostly Sunny,"Mostly sunny, with a high near 45. Northwest wind around 20 mph, with gusts as high as 35 mph."
855,LWX,"114,68",2018-03-16:12:00:00,38.7910226,-76.52516741,"[[38.803503411031, -76.537318590409], [38.781549905467, -76.541177844592], [38.778540221861, -76.513019101299], [38.800493403757, -76.509154106482], [38.803503411031, -76.537318590409]]",Tonight,3/16/2018,29,7 to 20 mph,NW,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 29. Northwest wind 7 to 20 mph, with gusts as high as 35 mph."
856,LWX,"114,68",2018-03-16:12:00:00,38.7910226,-76.52516741,"[[38.803503411031, -76.537318590409], [38.781549905467, -76.541177844592], [38.778540221861, -76.513019101299], [38.800493403757, -76.509154106482], [38.803503411031, -76.537318590409]]",Saturday,3/17/2018,41,6 to 9 mph,W,"https://api.weather.gov/icons/land/day/sleet,30/sleet,70?size=medium",Chance Sleet,"A chance of sleet and rain and snow likely between 11am and 5pm, then a chance of sleet and a chance of rain and snow. Partly sunny, with a high near 41. West wind 6 to 9 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
857,LWX,"114,68",2018-03-16:12:00:00,38.7910226,-76.52516741,"[[38.803503411031, -76.537318590409], [38.781549905467, -76.541177844592], [38.778540221861, -76.513019101299], [38.800493403757, -76.509154106482], [38.803503411031, -76.537318590409]]",Saturday Night,3/17/2018,29,5 to 8 mph,NW,"https://api.weather.gov/icons/land/night/sleet,30/sct?size=medium",Chance Sleet then Partly Cloudy,"A chance of sleet and a chance of rain and snow before 8pm. Partly cloudy, with a low around 29. Northwest wind 5 to 8 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
858,LWX,"114,68",2018-03-16:12:00:00,38.7910226,-76.52516741,"[[38.803503411031, -76.537318590409], [38.781549905467, -76.541177844592], [38.778540221861, -76.513019101299], [38.800493403757, -76.509154106482], [38.803503411031, -76.537318590409]]",Sunday,3/18/2018,49,3 to 7 mph,NW,https://api.weather.gov/icons/land/day/few?size=medium,Sunny,"Sunny, with a high near 49. Northwest wind 3 to 7 mph."
859,LWX,"114,68",2018-03-16:12:00:00,38.7910226,-76.52516741,"[[38.803503411031, -76.537318590409], [38.781549905467, -76.541177844592], [38.778540221861, -76.513019101299], [38.800493403757, -76.509154106482], [38.803503411031, -76.537318590409]]",Sunday Night,3/18/2018,32,6 mph,W,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 32."
860,LWX,"114,68",2018-03-16:12:00:00,38.7910226,-76.52516741,"[[38.803503411031, -76.537318590409], [38.781549905467, -76.541177844592], [38.778540221861, -76.513019101299], [38.800493403757, -76.509154106482], [38.803503411031, -76.537318590409]]",Monday,3/19/2018,48,5 mph,NE,https://api.weather.gov/icons/land/day/sct?size=medium,Mostly Sunny,"Mostly sunny, with a high near 48."
